,train_loss
102,7.554154396057129
103,7.46154260635376
104,6.921304702758789
105,7.1603288650512695
106,7.237668514251709
107,7.4383745193481445
108,7.118350982666016
109,7.254638671875
110,7.343763828277588
111,7.605437278747559
112,7.4969401359558105
113,7.372740268707275
114,6.880162239074707
115,7.5166239738464355
116,7.2354960441589355
117,7.03849983215332
118,6.817009449005127
119,7.020101070404053
120,7.625235080718994
121,7.064594268798828
122,6.508151531219482
123,7.155377388000488
124,6.64777946472168
125,6.511587142944336
126,6.8936052322387695
127,6.474761486053467
128,7.030068397521973
129,7.034573078155518
130,6.823899269104004
131,6.782779216766357
132,6.702934265136719
133,6.981447219848633
134,7.167198657989502
135,6.981317043304443
136,7.107011318206787
137,6.750479698181152
138,6.99050235748291
139,6.725436687469482
140,7.311065673828125
141,6.808403015136719
142,6.907080173492432
143,6.938024520874023
144,6.748410224914551
145,7.686673641204834
146,6.801843643188477
147,6.750218391418457
148,7.2379350662231445
149,6.619545936584473
150,6.739411354064941
151,6.710725784301758
152,6.930822372436523
153,6.519928932189941
154,7.360004901885986
155,7.296224594116211
156,6.665293216705322
157,6.776885986328125
158,6.699996471405029
159,6.964423656463623
160,6.633595943450928
161,6.442747116088867
162,6.641157627105713
163,6.710158348083496
164,6.770932197570801
165,6.650446891784668
166,6.761959552764893
167,6.916584491729736
168,7.209568023681641
169,6.43643045425415
170,6.745375156402588
171,6.963597297668457
172,6.963298797607422
173,7.129683017730713
174,7.028709888458252
175,6.7975239753723145
176,6.520747184753418
177,6.375466346740723
178,6.925655364990234
179,6.528782367706299
180,6.484618186950684
181,6.193171977996826
182,6.515474796295166
183,6.360371112823486
184,6.917981147766113
185,6.426893711090088
186,6.28184175491333
187,6.597236156463623
188,6.328395366668701
189,6.181920528411865
190,6.3159098625183105
191,6.940701961517334
192,6.657581329345703
193,6.503335475921631
194,6.672746658325195
195,6.7867865562438965
196,6.403425693511963
197,7.043018817901611
198,6.388812065124512
199,6.14511775970459
200,6.752758026123047
201,6.411740303039551
202,6.478931427001953
203,6.821090221405029
204,6.575069904327393
205,6.427295207977295
206,6.458132743835449
207,6.315191268920898
208,6.655941963195801
209,6.556595325469971
210,6.441020965576172
211,6.2473955154418945
212,6.611245155334473
213,6.539064407348633
214,6.732962608337402
215,6.398149490356445
216,6.276591777801514
217,6.271430492401123
218,6.284432411193848
219,6.6458210945129395
220,6.542001724243164
221,6.388701915740967
222,6.251816272735596
223,6.41754150390625
224,6.620926856994629
225,6.06770133972168
226,6.719187259674072
227,6.3221964836120605
228,6.294101715087891
229,6.381545066833496
230,6.386430740356445
231,6.084532260894775
232,6.2329254150390625
233,6.346024990081787
234,6.5327277183532715
235,5.97733211517334
236,6.422085762023926
237,6.221814155578613
238,6.370784282684326
239,6.2898850440979
240,5.824054718017578
241,6.098777770996094
242,6.315000534057617
243,6.627625465393066
244,6.260218143463135
245,6.4353766441345215
246,6.3809494972229
247,6.234321117401123
248,6.413387775421143
249,6.034387111663818
250,6.003783226013184
251,6.115834712982178
252,6.269803047180176
253,6.238801002502441
254,6.2717509269714355
255,6.627609729766846
256,5.873182773590088
257,6.940337657928467
258,6.492040634155273
259,6.26123046875
260,6.055724143981934
261,6.028880596160889
262,6.262300968170166
263,6.386258125305176
264,6.3068461418151855
265,6.00922966003418
266,6.235605239868164
267,6.489990711212158
268,7.471778392791748
269,5.874207019805908
270,6.2728047370910645
271,5.938776016235352
272,6.550163745880127
273,6.241765022277832
274,6.1701788902282715
275,6.194230079650879
276,6.427194595336914
277,6.040968418121338
278,6.115510940551758
279,6.207919120788574
280,6.001855373382568
281,5.855581760406494
282,6.817556858062744
283,6.396877765655518
284,6.218538761138916
285,6.419485569000244
286,6.190434455871582
287,5.839730262756348
288,6.224823474884033
289,6.040196895599365
290,5.960849761962891
291,5.744106769561768
292,6.306351661682129
293,6.011390209197998
294,7.531433582305908
295,6.22075080871582
296,6.004580497741699
297,5.957491397857666
298,6.002788543701172
299,5.799005031585693
300,6.003866672515869
301,6.045570373535156
302,5.957643985748291
303,6.187032222747803
304,5.757282257080078
305,5.834877967834473
306,5.883808612823486
307,5.947624206542969
308,6.485424041748047
309,5.961595058441162
310,6.6261749267578125
311,5.881561279296875
312,5.69780969619751
313,6.047971248626709
314,6.0312819480896
315,6.0602641105651855
316,5.789406776428223
317,5.79509973526001
318,5.602484226226807
319,5.7842912673950195
320,6.0790605545043945
321,6.066600799560547
322,5.6134934425354
323,6.281126976013184
324,5.682763576507568
325,5.736664295196533
326,5.726809024810791
327,5.8707780838012695
328,5.772185802459717
329,6.250312328338623
330,5.867631912231445
331,5.7752461433410645
332,6.38339376449585
333,5.929694175720215
334,5.523433685302734
335,5.696554183959961
336,6.167539596557617
337,6.675607681274414
338,5.659867763519287
339,5.630704402923584
340,5.9033708572387695
341,5.656423091888428
342,6.163146495819092
343,5.915205955505371
344,5.765530586242676
345,5.758345603942871
346,6.10038423538208
347,5.6384124755859375
348,6.210559368133545
349,6.068663120269775
350,6.022689342498779
351,5.7886786460876465
352,5.889006614685059
353,5.5226311683654785
354,5.968628406524658
355,5.931641101837158
356,5.824121952056885
357,6.340674877166748
358,5.836880683898926
359,5.82293701171875
360,5.550142288208008
361,5.6595778465271
362,6.250035285949707
363,5.856949806213379
364,6.2662672996521
365,6.012924671173096
366,5.930260181427002
367,5.987040996551514
368,6.575167179107666
369,5.8909430503845215
370,5.816394329071045
371,5.614989757537842
372,5.769005298614502
373,5.671676158905029
374,5.975541114807129
375,5.478687286376953
376,5.860039234161377
377,6.096646308898926
378,5.840628623962402
379,5.560838222503662
380,5.759529113769531
381,6.004814624786377
382,6.131365776062012
383,5.812439441680908
384,5.503937244415283
385,5.636485576629639
386,6.146050453186035
387,6.000494003295898
388,5.735416412353516
389,5.644247531890869
390,5.798898220062256
391,6.062135219573975
392,5.7944159507751465
393,5.495541095733643
394,5.784569263458252
395,5.745365619659424
396,5.48653507232666
397,5.863476276397705
398,5.568825721740723
399,5.688641548156738
400,6.04373025894165
401,5.708924770355225
402,5.689226150512695
403,5.912158489227295
404,6.3277153968811035
405,5.4956207275390625
406,5.41109037399292
407,5.870888710021973
408,5.475505828857422
409,5.764413833618164
410,5.701781749725342
411,5.659067153930664
412,5.998538494110107
413,5.889612197875977
414,5.61891508102417
415,5.550694465637207
416,5.474892616271973
417,5.676998615264893
418,5.557480335235596
419,5.565710067749023
420,5.467714309692383
421,5.687675952911377
422,5.589170932769775
423,5.713635444641113
424,5.600983619689941
425,5.49174165725708
426,5.72109317779541
427,5.7628583908081055
428,5.87060546875
429,6.0120415687561035
430,5.766070365905762
431,5.6538262367248535
432,5.575067043304443
433,5.336173057556152
434,6.127020359039307
435,5.799530982971191
436,5.845026969909668
437,5.750813007354736
438,5.813724994659424
439,6.167162895202637
440,5.680647850036621
441,5.709175109863281
442,5.240303993225098
443,5.665321350097656
444,5.675694942474365
445,6.357835292816162
446,5.665198802947998
447,6.199322700500488
448,5.429377555847168
449,5.4405951499938965
450,5.552029609680176
451,5.8649139404296875
452,5.520995616912842
453,5.909347057342529
454,5.527512550354004
455,5.850067615509033
456,5.458769798278809
457,5.766226291656494
458,5.461982727050781
459,5.8043365478515625
460,5.5946478843688965
461,5.916873931884766
462,5.93220853805542
463,5.715000152587891
464,6.135254383087158
465,6.114570617675781
466,5.768407821655273
467,5.624017238616943
468,5.71559476852417
469,5.954618453979492
470,5.570550918579102
471,5.425883769989014
472,5.670339107513428
473,5.177670955657959
474,5.467770576477051
475,5.67844820022583
476,5.754981517791748
477,5.502076625823975
478,5.274150848388672
479,5.43212890625
480,5.448887348175049
481,5.382479190826416
482,6.310333251953125
483,5.588484287261963
484,5.639317512512207
485,5.40727424621582
486,5.45533561706543
487,5.402409076690674
488,5.492462158203125
489,5.536187171936035
490,5.4977192878723145
491,5.270423412322998
492,5.766861915588379
493,5.594000816345215
494,5.559785842895508
495,5.560322284698486
496,5.389917850494385
497,5.747601509094238
498,5.372562408447266
499,5.253641128540039
500,5.767553806304932
501,6.002485752105713
502,5.568978786468506
503,5.300492763519287
504,5.438706398010254
505,5.517086982727051
506,5.631421089172363
507,5.772844314575195
508,5.336584568023682
509,5.186573028564453
510,5.420494079589844
511,5.522902011871338
512,5.666505813598633
513,5.533759117126465
514,5.5534563064575195
515,5.327652931213379
516,5.365217685699463
517,5.468277454376221
518,5.371189594268799
519,5.577178001403809
520,5.2879958152771
521,5.640942096710205
522,5.309776782989502
523,6.126542568206787
524,5.7446513175964355
525,5.480563163757324
526,6.15644645690918
527,5.185611724853516
528,5.7032365798950195
529,5.189504146575928
530,5.362053394317627
531,5.5266499519348145
532,5.320003032684326
533,5.207186222076416
534,5.386820316314697
535,5.324859619140625
536,5.574646949768066
537,5.536910533905029
538,5.73391580581665
539,5.870301246643066
540,5.374334812164307
541,5.488413333892822
542,5.581844329833984
543,5.419165134429932
544,5.401795387268066
545,5.575256824493408
546,5.76093864440918
547,5.365561008453369
548,5.515841484069824
549,6.143970966339111
550,5.371518135070801
551,5.6971821784973145
552,5.604816913604736
553,5.728248119354248
554,5.496401309967041
555,5.428598880767822
556,5.216304779052734
557,5.564986228942871
558,5.299849033355713
559,5.527215003967285
560,5.847939968109131
561,5.267128944396973
562,5.566386699676514
563,5.269268035888672
564,5.777618408203125
565,5.934360504150391
566,5.4384660720825195
567,5.363546848297119
568,5.0293049812316895
569,5.542795181274414
570,5.616388320922852
571,5.364398002624512
572,5.033419609069824
573,5.341405868530273
574,5.146274089813232
575,5.40426778793335
576,5.734105587005615
577,5.454882621765137
578,5.296026706695557
579,5.181698322296143
580,4.9830098152160645
581,4.9492316246032715
582,5.876970291137695
583,5.319977760314941
584,5.362262725830078
585,5.571381568908691
586,5.2265753746032715
587,5.215212821960449
588,5.310032844543457
589,5.737855434417725
590,5.343005180358887
591,5.137061595916748
592,5.48136568069458
593,5.290465831756592
594,5.220286846160889
595,5.242028713226318
596,5.839972972869873
597,5.275783538818359
598,5.240697860717773
599,5.589056491851807
600,5.295650959014893
601,5.2803874015808105
602,5.571376323699951
603,5.302429676055908
604,5.172046184539795
605,5.309594631195068
606,5.656968116760254
607,5.377786636352539
608,5.511346340179443
609,5.509280204772949
610,5.575188159942627
611,5.511893272399902
612,5.841756820678711
613,4.989480495452881
614,5.523438930511475
615,5.103760719299316
616,5.269143581390381
617,5.772418975830078
618,5.431931495666504
619,5.2771196365356445
620,5.16202974319458
621,5.9919233322143555
622,5.533791542053223
623,5.472096920013428
624,5.240787029266357
625,5.826876163482666
626,5.40269136428833
627,5.281182289123535
628,5.208512306213379
629,5.719907760620117
630,5.194167137145996
631,5.1754231452941895
632,5.173992156982422
633,5.444186210632324
634,5.409527778625488
635,5.094788074493408
636,5.422374248504639
637,5.242264747619629
638,5.620062828063965
639,5.305486679077148
640,5.4507222175598145
641,5.484025478363037
642,5.087018013000488
643,5.400920391082764
644,5.229410648345947
645,5.306902885437012
646,5.5052409172058105
647,5.457668781280518
648,5.317148685455322
649,5.239193916320801
650,5.164377212524414
651,5.078546524047852
652,5.287441253662109
653,5.320514678955078
654,5.46488618850708
655,5.176414966583252
656,5.200280666351318
657,5.444057464599609
658,5.1875505447387695
659,5.524415493011475
660,6.008907318115234
661,5.061450958251953
662,5.265873908996582
663,5.68087911605835
664,4.980140209197998
665,5.305048942565918
666,5.267398357391357
667,5.22745418548584
668,5.388585090637207
669,5.328578472137451
670,5.6006622314453125
671,5.3886942863464355
672,5.432267665863037
673,5.323583126068115
674,5.3238372802734375
675,5.05163049697876
676,4.902646541595459
677,5.192523956298828
678,5.22421407699585
679,5.612396717071533
680,5.851395130157471
681,5.540311813354492
682,5.113237380981445
683,5.6250691413879395
684,5.366424083709717
685,5.114371299743652
686,4.972000598907471
687,5.464068412780762
688,5.6134562492370605
689,5.48542594909668
690,5.225803375244141
691,5.026963233947754
692,5.783679008483887
693,5.8905348777771
694,4.786122798919678
695,5.11118221282959
696,5.392483711242676
697,5.089408874511719
698,5.441402912139893
699,5.1043219566345215
700,5.213825702667236
701,4.993373870849609
702,4.964519023895264
703,5.162323951721191
704,5.327555179595947
705,5.1294097900390625
706,5.079563140869141
707,5.170796871185303
708,5.118074417114258
709,5.403697967529297
710,5.109272003173828
711,5.328754425048828
712,5.0984392166137695
713,5.655616283416748
714,5.3912672996521
715,5.3535847663879395
716,5.260376930236816
717,5.141254425048828
718,5.295947074890137
719,5.481516361236572
720,4.955188751220703
721,5.283535480499268
722,5.473942279815674
723,5.217540740966797
724,5.346997261047363
725,5.143235683441162
726,4.8238911628723145
727,5.107357978820801
728,5.0700860023498535
729,5.381397247314453
730,5.069177627563477
731,5.400989532470703
732,5.2353596687316895
733,5.073548316955566
734,5.297435760498047
735,5.157713890075684
736,5.092457294464111
737,5.341763496398926
738,5.374216079711914
739,5.507920742034912
740,5.58301305770874
741,5.370767116546631
742,4.992079734802246
743,5.284067153930664
744,4.850160598754883
745,4.950471878051758
746,5.097674369812012
747,5.433261394500732
748,5.219615936279297
749,4.921888828277588
750,5.413994789123535
751,5.315854072570801
752,5.15290641784668
753,5.1685662269592285
754,4.953334331512451
755,5.137867450714111
756,5.49652624130249
757,4.947746276855469
758,5.0662360191345215
759,5.051794052124023
760,5.27228307723999
761,5.353518962860107
762,5.008047103881836
763,5.2455668449401855
764,5.085869789123535
765,4.995422840118408
766,5.373093128204346
767,5.369510650634766
768,5.042004585266113
769,5.176633834838867
770,5.200143814086914
771,5.14522123336792
772,5.287514686584473
773,5.107506275177002
774,5.046513080596924
775,5.123350620269775
776,5.360367298126221
777,5.352657318115234
778,5.130063056945801
779,5.263356685638428
780,5.326379299163818
781,5.080387592315674
782,5.166487693786621
783,5.026071071624756
784,5.400564670562744
785,5.19608736038208
786,4.9419403076171875
787,5.047900199890137
788,5.130878925323486
789,5.2714972496032715
790,4.812007427215576
791,5.169203758239746
792,5.267097473144531
793,5.3183979988098145
794,5.45759916305542
795,5.04474401473999
796,5.067489147186279
797,4.9272966384887695
798,5.261145114898682
799,5.267917633056641
800,5.114630699157715
801,5.072015762329102
802,5.075857639312744
803,4.96126127243042
804,5.474001884460449
805,5.314038276672363
806,5.349020004272461
807,5.035197734832764
808,5.057204723358154
809,4.996846675872803
810,5.391320705413818
811,5.041018962860107
812,5.295146942138672
813,5.179872512817383
814,5.2309651374816895
815,5.451550483703613
816,4.848880290985107
817,4.741242408752441
818,5.092456340789795
819,5.12263822555542
820,4.865909099578857
821,5.140084266662598
822,5.167976379394531
823,5.222191333770752
824,5.300100326538086
825,4.916507244110107
826,5.538470268249512
827,4.8875274658203125
828,5.120643138885498
829,5.103269100189209
830,5.515388488769531
831,5.217868328094482
832,5.103469371795654
833,4.91969108581543
834,5.119635105133057
835,5.1166863441467285
836,5.12396764755249
837,5.366279602050781
838,5.3083672523498535
839,5.344473361968994
840,4.891366004943848
841,5.154816150665283
842,5.368704319000244
843,4.920435428619385
844,5.15166711807251
845,4.839141845703125
846,5.253409385681152
847,5.2388200759887695
848,4.935896873474121
849,5.465584754943848
850,4.920202732086182
851,5.414677143096924
852,5.05419397354126
853,5.465898513793945
854,4.96021032333374
855,4.86942195892334
856,4.888090133666992
857,5.095917224884033
858,4.918415069580078
859,5.278636932373047
860,5.5004801750183105
861,5.497095108032227
862,5.477283000946045
863,5.187608242034912
864,5.1360955238342285
865,5.030050754547119
866,5.417299270629883
867,5.283679962158203
868,5.25131893157959
869,5.012663841247559
870,5.379156589508057
871,4.920640468597412
872,5.005065441131592
873,5.560732841491699
874,5.001060485839844
875,5.145461082458496
876,5.002272129058838
877,5.159689903259277
878,5.013303756713867
879,5.2011871337890625
880,4.758522033691406
881,5.068244457244873
882,4.702306270599365
883,5.112919807434082
884,5.157620906829834
885,4.987586975097656
886,5.277634620666504
887,5.296664714813232
888,4.854135036468506
889,5.024128437042236
890,5.080571174621582
891,5.212491035461426
892,5.366136074066162
893,5.064061641693115
894,5.207899570465088
895,5.246273040771484
896,4.936402797698975
897,5.209749221801758
898,5.06266450881958
899,5.084445476531982
900,5.473020553588867
901,4.944782257080078
902,4.994924068450928
903,5.005199432373047
904,4.969863414764404
905,4.894216060638428
906,4.776859760284424
907,5.067768096923828
908,5.019333362579346
909,4.887457370758057
910,5.0131025314331055
911,4.959782123565674
912,5.15503454208374
913,4.992260456085205
914,4.932334899902344
915,4.897666931152344
916,5.191860675811768
917,4.992333889007568
918,5.187166213989258
919,5.0568013191223145
920,4.781278133392334
921,5.104255199432373
922,4.918543815612793
923,5.020233154296875
924,5.094623565673828
925,4.946975231170654
926,5.119426250457764
927,5.095130920410156
928,4.734744548797607
929,5.0994110107421875
930,5.100707530975342
931,4.84584903717041
932,5.152278900146484
933,4.948307514190674
934,5.085610389709473
935,5.036999225616455
936,4.949965000152588
937,5.127966403961182
938,5.242284297943115
939,5.162951946258545
940,5.069195747375488
941,4.780701637268066
942,4.824190139770508
943,4.903486728668213
944,5.244172096252441
945,4.935444355010986
946,5.127419948577881
947,5.197758674621582
948,5.028008460998535
949,5.176787853240967
950,5.037413120269775
951,4.972795486450195
952,5.133296489715576
953,4.713393688201904
954,5.147614479064941
955,5.2329487800598145
956,4.9290771484375
957,5.073092460632324
958,5.210285663604736
959,4.761212348937988
960,5.023308277130127
961,4.971514701843262
962,5.063284873962402
963,4.847904205322266
964,4.931507110595703
965,4.857613563537598
966,5.103123188018799
967,4.896529674530029
968,4.9927849769592285
969,5.388533592224121
970,5.25274133682251
971,4.802230358123779
972,5.067086696624756
